week,match,team,Player,Touches,Throws,Catches,Defensive blocks,Goals,Turnovers,Total completed throw gain (yd),Average completed throw gain (yd),Total caught pass gain (yd),Average caught pass gain (yd),Offense points played,Defense points played,Possessions initiated,Thrower errors,Receiver errors,Assists,Secondary assists
Week 7,DC @ PORT,DC,21 Jess Oh,28,28,23,0,0,0,224.22624000000002,8.008080000000001,15.63326,0.67828,4,5,5,0,0,3,2
Week 7,DC @ PORT,DC,66 Jackie Wang,20,19,19,1,1,1,132.55998000000002,7.80022,107.5949,5.66692,4,6,1,1,0,1,3
Week 7,DC @ PORT,DC,01 Ashleigh Jentilet,10,7,10,0,3,4,-16.59598,-5.53564,170.4999,17.05546,4,5,0,3,1,0,1
Week 7,DC @ PORT,DC,08 Kathryn Ritzman,11,10,10,2,1,3,32.754360000000005,4.09156,128.2715,12.821680000000002,4,6,1,1,2,1,1
Week 7,DC @ PORT,DC,12 Clare Frantz,5,4,5,0,1,0,1.78322,0.44854,51.13356,10.228900000000001,4,5,0,0,0,0,1
Week 7,DC @ PORT,DC,06 Laureen Johnson,4,3,4,0,1,0,8.303460000000001,2.76782,56.83330000000001,14.211060000000002,3,6,0,0,0,0,0
Week 7,DC @ PORT,DC,15 Florence Brooks,6,6,6,1,0,2,31.561900000000005,5.26214,53.72634,8.948920000000001,4,4,0,0,2,0,0
Week 7,DC @ PORT,DC,33 Amanda Murphy,21,21,12,1,0,2,166.5068,9.7913,83.58160000000001,6.968780000000001,3,5,9,2,0,1,1
Week 7,DC @ PORT,DC,55 Molly Roy,8,8,6,0,0,1,46.757560000000005,6.684340000000001,17.71186,2.9538,3,5,2,1,0,0,0
Week 7,DC @ PORT,DC,13 Sami Smalling,9,9,5,1,0,0,94.32468,10.48052,10.666500000000001,2.1333,3,6,4,0,0,0,0
Week 7,DC @ PORT,DC,42 Lisi Lohre,13,13,12,0,0,1,105.37408,8.78482,96.26106,8.019020000000001,3,6,1,1,0,2,1
Week 7,DC @ PORT,DC,07 Kami Groom,18,18,16,1,0,0,100.70270000000001,5.590340000000001,90.17842000000002,5.634100000000001,3,6,2,0,0,2,1
Week 7,DC @ PORT,DC,00 Emma Jones,1,1,0,0,0,0,1.33468,1.33468,0,0,1,6,1,0,0,0,0
Week 7,DC @ PORT,DC,04 Ellen Mueller,5,2,5,0,3,2,-2.37398,-2.37398,78.69142000000001,15.742660000000003,2,5,0,1,1,0,0
Week 7,DC @ PORT,PORT,33 Yuge Xiao,25,22,24,2,2,3,170.4999,8.9708,280.24998000000005,11.67298,12,1,1,3,0,4,0
Week 7,DC @ PORT,PORT,36 Jaelee Cruz,23,21,23,0,2,1,60.24658,3.1726,142.41692,6.19204,12,0,0,1,0,0,3
Week 7,DC @ PORT,PORT,71 Shirlee Wohl,40,40,34,0,0,1,302.85202,7.7674,52.39166,1.54254,12,0,6,1,0,3,1
Week 7,DC @ PORT,PORT,55 Sophie Knowles,14,13,10,1,1,2,86.84172,8.68636,48.83616000000001,4.87924,5,7,4,2,0,1,0
Week 7,DC @ PORT,PORT,37 Hannah Henkin,13,13,12,0,0,1,84.91628000000001,7.078180000000001,49.9411,4.1572000000000005,4,7,1,1,0,0,0
Week 7,DC @ PORT,PORT,23 Colette Pellegrini,11,10,11,0,1,1,56.023740000000004,6.2248600000000005,93.96366,8.54414,10,0,0,0,1,1,1
Week 7,DC @ PORT,PORT,16 Erin Rea,10,8,10,0,2,1,41.943960000000004,5.24026,149.3857,14.944040000000001,10,0,0,0,1,0,2
Week 7,DC @ PORT,PORT,52 Caitlin Connell,2,1,2,0,1,0,0,0,36.900619999999996,18.45578,8,1,0,0,0,0,0
Week 7,DC @ PORT,PORT,03 Liv Player,12,11,10,1,1,3,32.229240000000004,5.37154,97.81454000000001,9.78036,2,8,2,3,0,1,0
Week 7,DC @ PORT,PORT,17 Kelsey Devlin,30,30,20,0,0,2,144.71432000000001,5.360600000000001,-8.522260000000001,-0.42666000000000004,8,0,10,2,0,0,0
Week 7,DC @ PORT,PORT,29 Elana Schwam,4,4,3,1,0,1,10.294540000000001,2.5709000000000004,40.01852,13.33586,9,0,1,0,1,0,1
Week 7,DC @ PORT,PORT,08 Nicki Chan,2,2,2,0,0,1,33.4217,16.70538,10.228900000000001,5.108980000000001,2,6,0,0,1,0,1
Week 7,DC @ PORT,PORT,32 Megan Wilson,2,2,2,0,0,2,0,0,17.854080000000003,8.927040000000002,1,6,0,2,0,0,0
Week 7,DC @ PORT,PORT,69 Tahlia Quartin,6,6,3,0,0,3,-1.4112600000000002,-0.35008000000000006,-8.9708,-2.9866200000000003,7,0,3,2,1,0,0
Week 7,DC @ PORT,PORT,47 Alex Rowell,1,1,0,0,0,0,13.631240000000002,13.631240000000002,0,0,1,6,1,0,0,0,0
Week 7,DC @ PORT,PORT,04 Adelle Pitsas,3,3,3,1,0,1,-9.85694,-3.282,45.64168,15.217540000000001,2,5,0,0,1,0,0
Week 7,DC @ PORT,PORT,24 Annika Chan,17,17,8,0,0,2,110.99724,7.395440000000001,14.298580000000001,1.78322,3,3,9,2,0,0,0
Week 7,DC @ PORT,PORT,10 Lauren Baecher,7,7,5,0,0,1,41.790800000000004,6.968780000000001,4.5948,0.91896,3,3,2,0,1,0,0
Week 7,DC @ PORT,PORT,06 Rowse,2,2,2,1,0,1,-12.15434,-6.0717,52.982420000000005,26.485740000000003,3,3,0,0,1,0,0
Week 7,DC @ PORT,PORT,45 Sarah Jeung,9,9,9,0,0,1,87.07146000000002,10.8853,65.50872000000001,7.275100000000001,3,3,0,1,0,0,0
Week 7,DC @ PORT,PORT,13 Samantha Munson,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Week 7,DC @ PORT,PORT,19 Olivia Hampton,5,5,5,1,0,1,14.52832,3.63208,32.305820000000004,6.465540000000001,1,3,0,1,0,0,0
Week 7,DC @ PORT,PORT,15 Caitlin Fitzgerald,4,4,4,0,0,1,-13.860980000000001,-3.4679800000000003,36.900619999999996,9.22242,1,3,0,0,1,0,0
Week 7,INDY @ MKE,INDY,02 Maketa Mattimore,66,66,56,1,0,3,341.75466,5.51376,-22.94118,-0.40478000000000003,13,7,9,3,0,6,1
Week 7,INDY @ MKE,INDY,91 Samantha Philips,49,48,46,0,1,1,197.45606000000004,4.20096,25.183880000000002,0.547,13,7,3,1,0,1,5
Week 7,INDY @ MKE,INDY,92 Charlotte Wilson,43,43,33,0,0,1,153.99144,3.5773800000000002,22.66768,0.66734,13,6,9,0,1,1,1
Week 7,INDY @ MKE,INDY,29 Emily Schloneger,22,21,21,1,1,2,54.842220000000005,2.74594,137.66896000000003,6.55306,12,6,1,1,1,1,1
Week 7,INDY @ MKE,INDY,23 Lili Hobday,21,20,19,1,1,1,39.734080000000006,2.08954,125.263,6.596820000000001,3,14,2,1,0,0,0
Week 7,INDY @ MKE,INDY,08 Jamie Smets,8,6,8,1,2,1,-0.09846,-0.021880000000000004,202.58692000000002,25.3261,2,15,0,1,0,0,0
Week 7,INDY @ MKE,INDY,24 Abby Swensen,14,10,14,2,4,0,79.84012000000001,7.9862,224.22624000000002,16.016160000000003,10,6,0,0,0,2,3
Week 7,INDY @ MKE,INDY,22 Emily Wycoff,5,5,5,1,0,2,49.80982,16.606920000000002,58.38678,11.67298,3,13,0,2,0,0,0
Week 7,INDY @ MKE,INDY,40 Claire Milton,27,22,27,0,5,1,177.03108,8.434740000000001,303.79286,11.24632,10,6,0,1,0,2,1
Week 7,INDY @ MKE,INDY,20 Shirley Saunders,7,7,7,0,0,1,38.8917,6.48742,81.52488,11.651100000000001,9,6,0,1,0,1,1
Week 7,INDY @ MKE,INDY,06 Risa Umeno,28,26,20,0,1,0,81.24044,3.0085,-3.5445600000000006,-0.17504000000000003,3,12,8,0,0,1,1
Week 7,INDY @ MKE,INDY,34 Lauren Kitten,34,33,27,1,0,7,198.19998,7.34074,29.942780000000003,1.10494,3,12,7,7,0,3,1
Week 7,INDY @ MKE,INDY,33 Jalyn Baumgartner,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0
Week 7,INDY @ MKE,INDY,03 Mary Timmons,9,8,9,1,1,0,43.650600000000004,5.459060000000001,74.33730000000001,8.2597,2,12,0,0,0,0,1
Week 7,INDY @ MKE,INDY,66 Mya Hernandez,21,17,21,0,3,0,88.70152,4.923,280.46878000000004,13.357740000000002,10,4,0,0,0,1,1
Week 7,INDY @ MKE,INDY,14 Briana Burriss,3,3,3,1,0,0,21.825300000000002,7.275100000000001,27.328120000000002,9.11302,3,10,0,0,0,0,0
Week 7,INDY @ MKE,MKE,22 Alex Ballinger,14,14,14,0,0,1,65.35556000000001,5.0324,39.94194,2.85534,5,16,0,1,0,0,2
Week 7,INDY @ MKE,MKE,52 Erynn Schroeder,28,28,22,0,0,7,286.87962000000005,12.4716,39.94194,1.81604,18,1,6,5,2,4,2
Week 7,INDY @ MKE,MKE,47 Penny Wu,19,19,10,1,0,3,251.55436,15.72078,-2.8881600000000005,-0.28444,2,16,9,3,0,4,0
Week 7,INDY @ MKE,MKE,12 Sydney French,15,13,11,2,1,1,96.69866,8.06278,94.47784,8.5879,13,4,4,1,0,1,2
Week 7,INDY @ MKE,MKE,17 Caitlin Duffner,17,15,17,2,2,1,40.01852,2.66936,175.6964,10.3383,13,2,0,0,1,0,1
Week 7,INDY @ MKE,MKE,97 Eileen Bequette,6,3,6,1,3,1,3.3367,1.6628800000000001,166.70372,27.7876,4,12,0,1,0,1,0
Week 7,INDY @ MKE,MKE,23 Allie Mueting,2,2,2,1,0,0,8.008080000000001,4.004040000000001,51.428940000000004,25.709000000000003,4,11,0,0,0,0,0
Week 7,INDY @ MKE,MKE,05 Rose Glinka,26,25,19,0,1,0,287.15312000000006,11.487,30.270980000000005,1.59724,13,1,7,0,0,4,0
Week 7,INDY @ MKE,MKE,10 Chelsea Twohig,27,25,19,1,2,6,86.54634,4.55104,215.62740000000002,11.34478,13,0,8,6,0,1,1
Week 7,INDY @ MKE,MKE,72 Jacqueline Jarik,11,9,11,1,2,2,85.21166000000001,14.200120000000002,181.15546,16.4647,12,2,0,2,0,1,1
Week 7,INDY @ MKE,MKE,00 Donna Johnston,5,4,5,0,1,0,10.075740000000001,2.5162,54.83128,10.96188,2,12,0,0,0,0,0
Week 7,INDY @ MKE,MKE,99 Dana Demmert,8,7,8,0,1,2,-21.04856,-3.51174,97.36600000000001,12.176220000000002,11,2,0,1,1,0,1
Week 7,INDY @ MKE,MKE,20 Madison Lang,19,18,14,0,1,2,77.1817,4.824540000000001,37.86334,2.7021800000000002,10,1,5,2,0,0,1
Week 7,INDY @ MKE,MKE,08 ManHua Zhu,6,6,6,0,0,0,11.487,1.9145,4.080620000000001,0.67828,1,9,0,0,0,0,1
Week 7,INDY @ MKE,MKE,24 Heidi Umhoefer,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0
Week 7,INDY @ MKE,MKE,25 Anna Wozniak,1,1,1,0,0,0,3.3367,3.3367,15.928640000000001,15.928640000000001,1,7,0,0,0,0,0
Week 7,INDY @ MKE,MKE,27 Stef Bugasch,10,10,8,0,0,1,15.195660000000002,1.6847600000000003,16.5194,2.06766,6,0,2,1,0,0,0
Week 7,INDY @ MKE,MKE,32 Mickela Heilicher,1,1,1,0,0,0,-1.1815200000000001,-1.1815200000000001,-3.04132,-3.04132,1,3,0,0,0,0,1
Week 7,INDY @ MKE,MKE,07 Sydney Stelzer,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
Week 7,INDY @ MKE,MKE,13 Erin Newman,1,0,1,0,1,0,0,0,46.834140000000005,46.834140000000005,3,0,0,0,0,0,0
Week 7,INDY @ MKE,MKE,55 Mia Wieben,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Week 7,INDY @ MKE,MKE,88 Claire Kelley,3,2,3,0,1,0,6.006060000000001,2.9975600000000004,49.05496000000001,16.3553,2,0,0,0,0,0,0
Week 7,INDY @ MKE,MKE,04 Regina Barcio,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Week 7,MINN @ RAL,MINN,05 Stephanie Rupp,49,48,34,0,1,3,236.45716000000002,5.2512,78.62578,2.30834,15,2,15,2,1,3,2
Week 7,MINN @ RAL,MINN,03 Makella Daley,56,56,41,0,0,3,344.78504000000004,6.892200000000001,-28.673740000000002,-0.7001600000000001,15,2,15,3,0,4,3
Week 7,MINN @ RAL,MINN,02 Stephanie Wood,26,22,26,0,4,1,118.04260000000002,5.62316,231.11844000000002,8.89422,14,2,0,0,1,1,4
Week 7,MINN @ RAL,MINN,07 Danielle Byers,9,9,9,0,0,2,123.44696000000002,13.71876,117.8238,13.095180000000001,14,1,0,0,2,3,0
Week 7,MINN @ RAL,MINN,21 Sarah Mondschein,6,5,5,2,1,3,5.26214,1.3128,99.8822,19.976440000000004,4,12,1,1,2,0,0
Week 7,MINN @ RAL,MINN,53 Emma Piorier,15,13,15,0,2,2,117.45184,9.7913,214.3693,14.287640000000001,12,1,0,0,2,1,2
Week 7,MINN @ RAL,MINN,10 Jane Koch,4,4,4,0,0,0,-3.7743000000000007,-1.2581,100.99808,25.24952,4,9,0,0,0,1,0
Week 7,MINN @ RAL,MINN,44 Sarah Meckstroth,15,12,15,0,3,3,24.450900000000004,4.080620000000001,173.54122,11.574520000000001,11,1,0,3,0,1,0
Week 7,MINN @ RAL,MINN,28 Emma Peaslee,15,14,15,0,1,0,-12.07776,-0.8642600000000001,109.73914,7.318860000000001,10,1,0,0,0,0,1
Week 7,MINN @ RAL,MINN,11 Rachel Johnson,14,14,7,1,0,3,178.87994,17.886900000000004,-11.858960000000002,-1.6957000000000002,3,8,7,3,0,1,1
Week 7,MINN @ RAL,MINN,49 Elly Fireside-Ostergaard,4,3,4,0,1,0,7.85492,2.61466,23.116220000000002,5.776320000000001,2,10,0,0,0,0,0
Week 7,MINN @ RAL,MINN,47 Tori Gray,3,3,3,1,0,2,-0.8861400000000001,-0.8861400000000001,40.90466000000001,13.631240000000002,2,8,0,1,1,0,0
Week 7,MINN @ RAL,MINN,15 Chelsea Semper,8,8,5,0,0,0,76.76598000000001,9.594380000000001,2.22082,0.44854,1,7,3,0,0,0,0
Week 7,MINN @ RAL,MINN,09 Sara Helm,1,1,1,0,0,0,-0.7439200000000001,-0.7439200000000001,18.007240000000003,18.007240000000003,0,8,0,0,0,0,0
Week 7,MINN @ RAL,MINN,55 Courtney Walbe,5,5,3,0,0,2,29.789620000000003,9.933520000000001,11.268200000000002,3.7524200000000003,2,6,2,1,1,0,0
Week 7,MINN @ RAL,MINN,00 Alicia Carr,7,7,5,0,0,0,27.27342,3.8946400000000003,-17.71186,-3.5445600000000006,0,6,2,0,0,0,0
Week 7,MINN @ RAL,MINN,33 Julia Hill,3,3,3,0,0,2,-5.71068,-5.71068,33.6405,11.213500000000002,1,6,0,2,0,0,0
Week 7,MINN @ RAL,MINN,45 Emery Otopalik,3,1,3,0,2,4,0,0,63.802080000000004,21.267360000000004,5,1,0,1,3,0,0
Week 7,MINN @ RAL,MINN,01 Amelia Zdechlik,1,1,1,0,0,0,13.25928,13.25928,-4.080620000000001,-4.080620000000001,1,4,0,0,0,0,0
Week 7,MINN @ RAL,MINN,14 Jessica Hendrickson,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0
Week 7,MINN @ RAL,RAL,32 Annie Bocko,17,16,6,0,1,2,93.9199,6.257680000000001,38.39940000000001,6.3999,14,2,11,1,1,0,0
Week 7,MINN @ RAL,RAL,12 Katie Backus Meilstrup,21,19,21,0,2,2,149.94364000000002,9.375580000000001,184.51404000000002,8.78482,13,2,0,2,0,1,4
Week 7,MINN @ RAL,RAL,02 Claire Bidigare-Curtis,15,14,15,0,1,3,104.0394,8.67542,122.76868,8.18312,13,2,0,2,1,0,2
Week 7,MINN @ RAL,RAL,24 Hannah Boettcher,3,3,2,1,0,1,4.955820000000001,2.4724399999999997,12.46066,6.2248600000000005,2,12,1,1,0,0,0
Week 7,MINN @ RAL,RAL,59 Audrey Lyman,17,16,11,1,1,3,99.52118,7.111000000000001,0.7329800000000001,0.06564,2,12,6,2,1,0,1
Week 7,MINN @ RAL,RAL,45 Caitlin Gross,17,16,17,0,1,2,163.12634000000003,11.651100000000001,133.54458,7.85492,13,2,0,2,0,1,1
Week 7,MINN @ RAL,RAL,34 Alex Barnett,17,15,12,2,1,3,39.931000000000004,3.3257600000000003,63.82396000000001,5.316840000000001,2,12,5,3,0,1,1
Week 7,MINN @ RAL,RAL,13 Tyler Smith,38,37,27,0,1,4,223.56984000000003,6.771860000000001,46.04646000000001,1.7066400000000002,13,2,11,4,0,6,0
Week 7,MINN @ RAL,RAL,90 Qxhna Titcomb,24,23,18,2,1,3,231.7639,11.585460000000001,113.07584000000001,6.279560000000001,13,1,6,3,0,5,0
Week 7,MINN @ RAL,RAL,28 Claire Revere,11,10,9,1,1,0,34.8986,3.8727600000000004,69.43618000000001,7.712700000000001,3,9,2,0,0,1,1
Week 7,MINN @ RAL,RAL,27 Mary Rippe,21,16,20,0,5,1,0,0,239.78292000000002,11.990240000000002,12,1,1,1,0,0,3
Week 7,MINN @ RAL,RAL,22 Julia Zwierzynski,3,3,3,1,0,2,-4.004040000000001,-2.0020200000000004,40.5874,13.53278,2,10,0,1,1,0,0
Week 7,MINN @ RAL,RAL,18 Sarah McKee,4,4,4,0,0,0,33.66238,8.41286,40.43424,10.10856,2,9,0,0,0,0,1
Week 7,MINN @ RAL,RAL,06 Jenny Wei,11,10,11,0,1,1,36.134820000000005,4.01498,92.01634,8.369100000000001,7,2,0,1,0,1,1
Week 7,MINN @ RAL,RAL,09 Jinny Riedel,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0
Week 7,MINN @ RAL,RAL,10 Paige Carver,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
Week 7,MINN @ RAL,RAL,03 Grace Conerly,5,4,3,0,1,2,5.677860000000001,1.8926200000000002,14.648660000000001,4.87924,1,7,2,1,1,0,0
Week 7,MINN @ RAL,RAL,88 Maddie Pletzke,1,1,1,0,0,1,0,0,27.39376,27.39376,0,6,0,1,0,0,0
Week 7,MINN @ RAL,RAL,25 Meg Manning,2,2,2,0,0,1,6.99066,6.99066,20.4031,10.19608,0,5,0,1,0,0,0
Week 7,MINN @ RAL,RAL,23 Nicole Patterson,2,2,1,1,0,0,16.97888,8.48944,13.99226,13.99226,0,4,1,0,0,1,0
Week 7,MINN @ RAL,RAL,19 Sydney Kelley,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Week 7,MINN @ RAL,RAL,77 Anna Tortorici,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Week 7,MINN @ RAL,RAL,48 Natalie Baumgarten,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Week 7,MINN @ RAL,RAL,26 Gigi Paulig,3,3,3,0,0,0,45.466640000000005,15.151900000000001,12.5263,4.17908,0,1,0,0,0,0,0
Week 7,PHL @ NY,NY,08 Manuela Cardenas,37,36,37,0,1,3,108.89676000000001,3.40234,235.41786000000002,6.3670800000000005,3,21,0,3,0,2,5
Week 7,PHL @ NY,NY,33 Valeria Cardenas,68,65,54,1,3,0,538.1386,8.281580000000002,192.47836,3.56644,14,10,14,0,0,0,7
Week 7,PHL @ NY,NY,31 Eli Presberg,25,23,22,0,2,1,141.08224,6.137340000000001,144.63774,6.574940000000001,2,19,3,0,1,2,0
Week 7,PHL @ NY,NY,24 Jolie Krebs,27,24,27,1,3,2,30.76328,1.4003200000000002,234.14882000000003,8.67542,15,5,0,2,0,1,2
Week 7,PHL @ NY,NY,00 Genny De Jesus,24,22,24,0,2,0,14.790880000000001,0.66734,78.36322,3.26012,15,5,0,0,0,1,2
Week 7,PHL @ NY,NY,96 Nina Finley,28,24,23,1,4,0,55.11572000000001,2.2974,156.73738000000003,6.815620000000001,15,4,5,0,0,1,0
Week 7,PHL @ NY,NY,21 Montana Roberts,7,6,7,0,1,1,24.8338,4.966760000000001,78.28664,11.180680000000002,15,3,0,1,0,1,0
Week 7,PHL @ NY,NY,09 Cassandra Brown,19,19,14,1,0,0,166.06920000000002,8.741060000000001,12.4169,0.8861400000000001,2,16,5,0,0,1,1
Week 7,PHL @ NY,NY,20 Yina Cartagena,48,48,44,0,0,0,500.25338,10.644620000000002,315.2908,7.1657,15,1,4,0,0,9,3
Week 7,PHL @ NY,NY,02 Jolene Zheng,10,7,10,0,3,2,28.78314,4.80266,104.6958,10.46958,15,1,0,1,1,1,0
Week 7,PHL @ NY,NY,88 Nikki Hair,2,1,2,0,1,0,-3.7961800000000006,-3.7961800000000006,24.986960000000003,12.493480000000002,2,13,0,0,0,0,0
Week 7,PHL @ NY,NY,19 Eastelle Ding,6,6,6,0,0,1,35.34714,7.067240000000001,30.839860000000005,5.141800000000001,2,10,0,1,0,1,1
Week 7,PHL @ NY,NY,26 Mariabelen Restrepo,3,3,3,1,0,0,26.091900000000003,8.6973,30.686700000000002,10.228900000000001,2,9,0,0,0,1,0
Week 7,PHL @ NY,NY,62 Casey Banta-Ryan,2,2,1,2,0,0,11.935540000000001,5.9732400000000005,13.59842,13.59842,2,9,1,0,0,0,0
Week 7,PHL @ NY,NY,97 Hannah Glick,1,1,1,0,0,1,0,0,17.875960000000003,17.875960000000003,0,7,0,1,0,0,0
Week 7,PHL @ NY,NY,65 Anna Lieberman,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
Week 7,PHL @ NY,NY,18 Kylie Sterling,1,1,1,0,0,0,-5.21838,-5.21838,-21.267360000000004,-21.267360000000004,0,6,0,0,0,0,0
Week 7,PHL @ NY,NY,23 Linnea Soo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Week 7,PHL @ NY,PHL,10 Andrea DeSabato,50,48,43,0,2,3,297.4039,6.465540000000001,-27.032740000000004,-0.62358,19,1,7,2,1,0,1
Week 7,PHL @ NY,PHL,03 Rachel Alfano,18,15,18,0,3,2,53.288740000000004,3.8071200000000003,260.07662,14.451740000000003,19,1,0,1,1,1,1
Week 7,PHL @ NY,PHL,09 Sarah Hirannet,16,12,16,0,4,1,15.447280000000001,1.29092,271.74960000000004,16.97888,19,1,0,0,1,1,1
Week 7,PHL @ NY,PHL,20 Danielle Walsh,69,68,58,1,1,3,440.60850000000005,6.782800000000001,36.8131,0.63452,19,1,11,2,1,2,6
Week 7,PHL @ NY,PHL,23 Natalie Bova,34,33,26,0,1,2,245.06694000000002,7.909620000000001,201.04438000000002,7.734580000000001,17,2,8,2,0,5,0
Week 7,PHL @ NY,PHL,01 Emily Shields,18,16,18,0,2,2,93.61358,7.19852,271.39952000000005,15.07532,17,1,0,2,0,3,1
Week 7,PHL @ NY,PHL,16 Grace Maroon,25,25,25,0,0,0,42.819160000000004,1.78322,142.77794,5.71068,13,4,0,0,0,1,3
Week 7,PHL @ NY,PHL,11 Sara Liang,10,10,7,0,0,1,80.39806,8.937980000000001,-34.318780000000004,-4.901120000000001,2,14,3,1,0,1,0
Week 7,PHL @ NY,PHL,04 Raha Mozaffari,6,6,4,0,0,1,-37.66642,-7.53766,14.3314,3.5773800000000002,2,10,2,1,0,0,0
Week 7,PHL @ NY,PHL,21 Linda Morse,3,2,3,0,1,0,10.13044,5.06522,57.4897,19.166880000000003,2,10,0,0,0,0,1
Week 7,PHL @ NY,PHL,08 Emma Soiles,0,0,0,1,0,0,0,0,0,0,2,9,0,0,0,0,0
Week 7,PHL @ NY,PHL,22 Liz Hart,10,10,10,1,0,1,71.2194,7.12194,72.93698,7.2969800000000005,10,0,0,0,1,1,1
Week 7,PHL @ NY,PHL,18 Sumi Onoe,3,3,3,0,0,0,11.837080000000002,3.9493400000000003,26.431040000000003,8.806700000000001,2,8,0,0,0,0,0
Week 7,PHL @ NY,PHL,15 Layne Dodge,0,0,0,1,0,0,0,0,0,0,2,7,0,0,0,0,0
Week 7,PHL @ NY,PHL,13 Kat Harper,1,0,1,0,1,0,0,0,12.5263,12.5263,1,8,0,0,0,0,0
Week 7,PHL @ NY,PHL,05 Lindsay McKenna,1,1,1,0,0,0,3.7743000000000007,3.7743000000000007,0.51418,0.51418,0,9,0,0,0,0,0
Week 7,PHL @ NY,PHL,33 Jana Graham,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0
Week 7,PHL @ NY,PHL,24 Casey Gorman,1,1,1,1,0,1,0,0,15.097200000000003,15.097200000000003,1,7,0,1,0,0,0
Week 7,PHL @ NY,PHL,66 Jess Brand,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
Week 7,PHL @ NY,PHL,17 Allie Milligan,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Week 7,PHL @ NY,PHL,36 Adilina Malave,1,1,1,0,0,0,0,0,6.093580000000001,6.093580000000001,0,2,0,0,0,0,0
Week 8,ATL @ MKE,ATL,26 Morgan Lally,23,23,22,4,1,1,75.7048,3.29294,172.40346000000002,7.8330400000000004,8,8,1,0,1,2,2
Week 8,ATL @ MKE,ATL,10 Mia Griner,35,34,23,0,1,4,181.72434000000004,6.06076,75.40942000000001,3.282,10,6,12,4,0,2,0
Week 8,ATL @ MKE,ATL,05 Megan Jarriel,31,30,31,2,1,2,44.12102,1.57536,173.90224000000003,5.612220000000001,10,6,0,2,0,1,0
Week 8,ATL @ MKE,ATL,42 Martha Wilber,29,29,21,1,0,6,146.45378000000002,6.3670800000000005,120.93076000000002,5.75444,10,4,8,6,0,1,1
Week 8,ATL @ MKE,ATL,08 Dani Ortiz,28,28,24,0,0,4,73.2433,2.9319200000000003,70.09258,2.92098,11,4,4,3,1,0,2
Week 8,ATL @ MKE,ATL,54 Liv Ford,37,37,29,3,0,10,315.93626000000006,11.279140000000002,30.0303,1.0393000000000001,11,2,8,9,1,1,1
Week 8,ATL @ MKE,ATL,06 Willy (Natalie Wilson),7,5,7,0,2,1,23.31314,5.8310200000000005,93.32914000000001,13.33586,9,3,0,1,0,0,0
Week 8,ATL @ MKE,ATL,13 Hannah Abraham,9,8,9,2,1,1,2.58184,0.42666000000000004,45.44476,5.05428,5,7,0,1,0,0,0
Week 8,ATL @ MKE,ATL,21 Samantha Li,17,17,15,0,0,1,41.16722000000001,2.74594,93.55888,6.2358,9,2,2,1,0,0,0
Week 8,ATL @ MKE,ATL,03 Alex Krueger,14,13,13,0,1,1,12.2528,1.0174200000000002,70.82556,5.448120000000001,5,6,1,1,0,0,0
Week 8,ATL @ MKE,ATL,12 Emma Jaschke,11,11,10,0,0,2,38.80418,4.31036,-12.909200000000002,-1.29092,4,6,1,2,0,0,0
Week 8,ATL @ MKE,ATL,44 Jordan Harn,10,9,8,0,1,2,52.97148000000001,7.570480000000001,98.49282000000001,12.307500000000001,3,7,2,2,0,0,0
Week 8,ATL @ MKE,ATL,27 Therese Doebler,6,6,6,1,0,1,-25.008840000000003,-4.999580000000001,64.92890000000001,10.81966,5,4,0,1,0,0,1
Week 8,ATL @ MKE,ATL,55 Trystan Grzyll,2,2,2,0,0,0,48.39856,24.19928,21.912820000000004,10.96188,2,6,0,0,0,1,0
Week 8,ATL @ MKE,ATL,14 Lindsay Allman,26,26,19,0,0,2,146.37720000000002,6.104520000000001,-19.40756,-1.0174200000000002,8,0,7,2,0,0,2
Week 8,ATL @ MKE,ATL,51 Lilli Popovich,4,4,3,1,0,0,34.23126,8.55508,-1.1815200000000001,-0.39384,5,2,1,0,0,0,0
Week 8,ATL @ MKE,ATL,75 Sarah Kingsley-Hart,11,10,11,0,1,0,18.95902,2.1114200000000003,42.9395,3.90558,6,0,0,0,0,0,0
Week 8,ATL @ MKE,ATL,19 Elle Mayer,5,5,5,0,0,0,-23.6851,-4.73702,20.7313,4.146260000000001,1,3,0,0,0,0,0
